"GENDER","CATEGORY","College Code","College Name","Branch","Place","Last Rank (2022)"
"MALE","BC-C","NRIA","NRI INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","AGIRIPALLY","53875"
"MALE","BC-C","BVTS","BONAM VENKATA CHALAMAIAH INST. OF TECH AND SCI.","COMPUTER SCIENCE AND ENGINEERING","AMALAPURAM","54046"
"MALE","BC-C","GITS","GONNA INST OF INFO TECHNOLOGY SCIENCES","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","54523"
"MALE","BC-C","SIST","SIDDHARTHA INST OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PUTTUR","55208"
"MALE","BC-C","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","PUTAPARTHI","55288"
"MALE","BC-C","ANSN","ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","CHIRALA","55630"
"MALE","BC-C","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","55630"
"MALE","BC-C","ARTB","AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY","COMPUTER SCIENCE AND ENGINEERING","BHOGAPURAM","56030"
"MALE","BC-C","SVCT","SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","CHITTOOR","56426"
"MALE","BC-C","CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PALLAVOLU","56460"
"MALE","BC-C","DHAN","DHANEKULA INST OF ENGG TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","57172"
"MALE","BC-C","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","COMPUTER SCIENCE AND ENGINEERING","VIZIANAGARAM","57496"
"MALE","BC-C","BECB","BAPATLA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","BAPATLA","57864"
"MALE","BC-C","SREC","SANTHIRAM ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NANDYAL","58522"
"MALE","BC-C","KUPM","KUPPAM ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","KUPPAM","58877"
"MALE","BC-C","KSRM","K S R M COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","KADAPA","59689"
"MALE","BC-C","AVEV","AVANTHI INST. OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","BHOGAPURAM","60853"
"MALE","BC-C","IDEL","IDEAL INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KAKINADA","62677"
"MALE","BC-C","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PARITALA","62692"
"MALE","BC-C","LIET","LENDI INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIZIANAGARAM","63820"
"MALE","BC-C","KITS","KKR AND KSR INST OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","64768"
"MALE","BC-C","CHKN","CHAITANYA INST. OF SCI. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KAKINADA","64778"
"MALE","BC-C","KORM","KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.","COMPUTER SCIENCE AND ENGINEERING","KADAPA","66925"
"MALE","BC-C","MICT","DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KANCHIKACHER LA","67566"
"MALE","BC-C","NSPE","NARSARAOPETA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","67583"
"MALE","BC-C","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ONGOLE","68340"
"MALE","BC-C","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ANANTAPURAM U","69232"
"MALE","BC-C","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PARITALA","69827"
"MALE","BC-C","ELRU","ELURU COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ELURU","71483"
"MALE","BC-C","ACEM","ADITYA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","MADANAPALLE","71922"
"MALE","BC-C","AECN","ANDHRA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","ATMAKUR N","72391"
"MALE","BC-C","ESWR","ESWAR COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","73110"
"MALE","BC-C","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUDUR","73631"
"MALE","BC-C","CITY","CHALAPATHI INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","75675"
"MALE","BC-C","AVEN","AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NARSIPATNAM","77195"
"MALE","BC-C","VETS","SR VENKATESWARA COLL OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","SRIKAKULAM","78273"
"MALE","BC-C","ASIT","AUDI SANKARA INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUDUR","78618"
"MALE","BC-C","SRET","SREE RAMA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","79509"
"MALE","BC-C","RSRN","RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NELLORE","79946"
"MALE","BC-C","SSCC","SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES","COMPUTER SCIENCE AND ENGINEERING","CHITTOOR","80623"
"MALE","BC-C","WISE","WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","NALLAJERLA","81088"
"MALE","BC-C","CHDL","CHADALAWADA RAMANAMMA ENGG. COLLEGE","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","81264"
"MALE","BC-C","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","81739"
"MALE","BC-C","RGAN","RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS","COMPUTER SCIENCE AND ENGINEERING","ONGOLE","82414"
"MALE","BC-C","SGEC","SAI GANAPATHI ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","82530"
"MALE","BC-C","PSCV","POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","82532"
"MALE","BC-C","VITAPUMT","VIT-AP UNIVERSITY-5 YEAR INTEGRATED MTECH","COMPUTER SCIENCE AND ENGINEERING","AMARAVATHI","83132"
"MALE","BC-C","LENO","LENORA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","RAMPACHODAV ARAM","83871"
"MALE","BC-C","MTIE","MOTHER THERESA INST OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING","PALAMNER","85923"
"MALE","BC-C","SATS","SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE","COMPUTER SCIENCE AND ENGINEERING","RAJAMPETA","86060"
"MALE","BC-C","GIET","GIET ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","86734"
"MALE","BC-C","AITK","ANNAMACHARYA INST OF TECH AND SCI","COMPUTER SCIENCE AND ENGINEERING","KADAPA","87585"
"MALE","BC-C","PREC","DR PAUL RAJS ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","YETAPAKA","87649"
"MALE","BC-C","SRKI","S R K INST. OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","89039"
"MALE","BC-C","SVPP","SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH","COMPUTER SCIENCE AND ENGINEERING","PUTTUR","89194"
"MALE","BC-C","RUCESF","RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","KURNOOL","89818"
"MALE","BC-C","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","ODALAREVU","90119"
"MALE","BC-C","VITK","P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.","COMPUTER SCIENCE AND ENGINEERING","KAVALI","90349"
"MALE","BC-C","HIND","HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","90937"
"MALE","BC-C","BVCR","BVC ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","91038"
"MALE","BC-C","NARN","NARAYANA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NELLORE","91623"
"MALE","BC-C","PIIT","PRIYADARSHINI INST OF TECH AND MGMT","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","92042"
"MALE","BC-C","MRCL","MIRACLE EDNL SOC GROUP OF INSTNS","COMPUTER SCIENCE AND ENGINEERING","BHOGAPURAM","93032"
"MALE","BC-C","DNRE","DNR COLLEGE OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING","BHIMAVARAM","93853"
"MALE","BC-C","SVCN","SREE VENKATESWARA COLL OF ENGG","COMPUTER SCIENCE AND ENGINEERING","NELLORE","93913"
"MALE","BC-C","BABA","BABA INST OF TECH AND SCIENCES","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","93990"
"MALE","BC-C","VHNI","SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","TIRUVURU","95824"
"MALE","BC-C","SVUCSS","S V U COLLEGE OF ENGG. -SELF SUPPORTING-TIRUPATHI","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","97392"
"MALE","BC-C","VEMU","VEMU INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","CHITTOOR","97843"
"MALE","BC-C","DIET","DADI INSTT. OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ANAKAPALLE","99184"
"MALE","BC-C","ASTC","AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","CHEEPURUPALLI","99241"
"MALE","BC-C","RPRA","RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS","COMPUTER SCIENCE AND ENGINEERING","ONGOLE","99563"
"MALE","BC-C","GKCS","GOKULA KRISHNA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","SULLURPET","99870"
"MALE","BC-C","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","CHEYYERU","100444"
"MALE","BC-C","SSCE","SRI SIVANI COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","SRIKAKULAM","101480"
"MALE","BC-C","KISR","KAKINADA INSTITUTE OF TECHNOLOGY SCIENCES","COMPUTER SCIENCE AND ENGINEERING","RAMACHANDRA PURAM","101712"
"MALE","BC-C","DJRC","SRI CHAITANYA -DJR COLL OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","102149"
"MALE","BC-C","SVET","SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PEDANA","104459"
"MALE","BC-C","KVSR","DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KURNOOL","104653"
"MALE","BC-C","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","TADEPALLIGUD EM","104696"
"MALE","BC-C","CVRT","SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES","COMPUTER SCIENCE AND ENGINEERING","TADIPATRI","105475"
"MALE","BC-C","RIET","RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","106874"
"MALE","BC-C","ASVR","SVR ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NANDYAL","108066"
"MALE","BC-C","GECG","GUNTUR ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","109359"
"MALE","BC-C","BESTPU","BHARATIYA ENGG, SCI. &TECH INNOVATION UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","ANANTAPUR","109881"
"MALE","BC-C","VISM","VISWAM ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","MADANAPALLE","109881"
"MALE","BC-C","DSIT","D.B.S.INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KAVALI","110214"
"MALE","BC-C","VVGV","VKR VNB AND AGK ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","GUDIVADA","110622"
"MALE","BC-C","VSMR","V.S.M COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","RAMACHANDRA PURAM","111694"
"MALE","BC-C","KMMT","KMM INST OF TECHNOLOGY AND SCIENCE","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","112638"
"MALE","BC-C","NRIT","NRI INSTT OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","112911"
"MALE","BC-C","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","ELURU","114268"
"MALE","BC-C","TECH","TADIPATRI ENGG COLLEGE","COMPUTER SCIENCE AND ENGINEERING","TADIPATRI","118646"
"MALE","BC-C","SVHE","D M S S V H COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","MACHILIPATNA M","120016"
"MALE","BC-C","SKUASF","SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","ANANTAPURAM U","120284"
"MALE","BC-C","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","121502"
"MALE","BC-C","NRNG","NARAYANA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","GUDUR","121840"
"MALE","BC-C","CECC","CHIRALA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","CHIRALA","125209"
"MALE","BC-C","SVCK","SRI VENKATESWARA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","KADAPA","125627"
"MALE","BC-C","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ANANTAPURAM U","126664"
"MALE","BC-C","STMV","SANKETHIKA INST OF TECHNOLOGY MANAGEMENT","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","128372"
"MALE","BC-C","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","128542"
"MALE","BC-C","PKSK","PRAKASAM ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","KANDKUR","128945"
"MALE","BC-C","KRUESF","KRISHNA UNIVERSITY COLLEGE OF ENGG AND TECHNOLOGY-SLEF FINAN","COMPUTER SCIENCE AND ENGINEERING","MACHILIPATNA M","129988"
"MALE","BC-C","HITE","HELAPURI INST OF TECH AND SCIENCE","COMPUTER SCIENCE AND ENGINEERING","ELURU","130263"
"MALE","BC-C","SRSR","SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.","COMPUTER SCIENCE AND ENGINEERING","RAYCHOTI","132931"
"MALE","BC-C","ACEE","ADARSH COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","GOLLAPROLU","132938"
"MALE","BC-C","BVRM","BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","BHIMAVARAM","134572"
"MALE","BC-C","SVIK","SRI VENKATESWARA INSTT. OF SCIENCE AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KADAPA","134779"
"MALE","BC-C","MJRT","MJR COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PILER","134844"
"MALE","BC-C","ABRK","ABR COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KANIGIRI","135844"
"MALE","BC-C","IITM","INDIRA INST OF TECHNOLOGY SCI","COMPUTER SCIENCE AND ENGINEERING","MARKAPUR","136577"
"MALE","BC-C","VITS","VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.","COMPUTER SCIENCE AND ENGINEERING","PRODDATUR","136688"
"MALE","BC-C","GVRS","G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","136918"
"MALE","BC-C","NITN","NARSARAOPET INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","136918"
"MALE","BC-C","BVSR","BVSR ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","CHIMAKURTHY","139531"
"MALE","BC-C","SEAT","SIDDARTHA EDNL ACADEMY GRP OF INSTNS","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","139740"
"MALE","BC-C","VRIT","VARAPRASAD REDDY INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","SATTENAPALLY","139951"
"MALE","BC-C","KCIT","KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES","COMPUTER SCIENCE AND ENGINEERING","MARKAPUR","142452"
"MALE","BC-C","NVRT","N.V.R.COLLEGE OF ENGG TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","TENALI","144761"
"MALE","BC-C","VGTN","VIKAS GROUP OF INSTITUTIONS","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA RURAL","144885"
"MALE","BC-C","NEWT","NEWTON INSTITUTE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","MACHERLA","145124"
"MALE","BC-C","GATE","GATES INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GOOTY","146276"
"MALE","BC-C","BRNK","BRINDAVAN INST OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","KURNOOL","146759"
"MALE","BC-C","SRIP","SAI RAJESWARI INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PRODDATUR","147055"
"MALE","BC-C","CHBR","CHEBROLU ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","148799"
"MALE","BC-C","LOYL","LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT","COMPUTER SCIENCE AND ENGINEERING","SATTENAPALLY","152167"
"MALE","BC-C","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","MARKAPUR","153258"
"MALE","BC-C","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","ADONI","153502"
"MALE","BC-C","CEVP","CHAITANYA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","153787"
"MALE","BC-C","ANMB","ACHARYA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","BADVEL","155838"
"MALE","BC-C","MIET","MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","JAGGAIAHPETA","156414"
"MALE","BC-C","PITT","PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES","COMPUTER SCIENCE AND ENGINEERING","TENALI","156847"
"MALE","BC-C","STEN","SAI TIRUMALA N V R ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","157202"
"MALE","BC-C","PDIT","PRIYADARSHINI INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","159341"
"MALE","BC-C","MPLG","SRI MITTAPALLI COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","160132"
"MALE","BC-C","UNIV","UNIVERSAL COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","160469"
"MALE","BC-C","PRIK","PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NELLORE","162324"
"MALE","BC-C","SRTS","SRINIVASA INST OF TECHNOLOGY SCIENCE","COMPUTER SCIENCE AND ENGINEERING","KADAPA","163912"
"MALE","BC-C","LIMT","LINGAYAS INST OF MGMT AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","166242"
"MALE","BC-C","VCTN","VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","166614"
"MALE","BC-C","AMRN","A.M.REDDY MEMORIAL COLL. OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","166971"
"MALE","BC-C","RKCE","R.K.COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","IBRAHIMPATNA M","167781"
"MALE","BC-C","SIEN","SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NUZVID","168943"
"MALE","BC-C","NIST","NARAYANADRI INST OF SCI TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","RAJAMPETA","169773"
"MALE","BC-C","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","ELECTRONICS AND COMMUNICATION ENGINEERING","KAKINADA","5472"
"MALE","BC-C","SRMUPU","S R M UNIVERSITY AP","ELECTRONICS AND COMMUNICATION ENGINEERING","AMARAVATHI","8254"
"MALE","BC-C","VITAPU","VIT-AP UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","AMARAVATHI","8737"
"MALE","BC-C","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","9143"
"MALE","BC-C","SRMUPU","S R M UNIVERSITY AP","ELECTRONICS AND COMMUNICATION ENGINEERING","AMARAVATHI","9543"
"MALE","BC-C","MVRG","M V G R COLLEGE OF ENGINEERNG","ELECTRONICS AND COMMUNICATION ENGINEERING","VIZIANAGARAM","11898"
"MALE","BC-C","VITAPU","VIT-AP UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","AMARAVATHI","12522"
"MALE","BC-C","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","14648"
"MALE","BC-C","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","14947"
"MALE","BC-C","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","ELECTRONICS AND COMMUNICATION ENGINEERING","VIZIANAGARAM","20400"
"MALE","BC-C","SRKR","S R K R ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","21598"
"MALE","BC-C","GPRE","G P R ENGINEERING. COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","23337"
"MALE","BC-C","RVJC","R V R AND J C COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","23860"
"MALE","BC-C","JNTC","JNTUA COLLEGE OF ENGINEERING. KALIKIRI","ELECTRONICS AND COMMUNICATION ENGINEERING","KALIKIRI","24236"
"MALE","BC-C","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","RANGAMPETA","26465"
"MALE","BC-C","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","28071"
"MALE","BC-C","RAGU","RAGHU ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","BHEEMUNIPAT NAM","32336"
"MALE","BC-C","RITV","RAGHU INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHEEMUNIPAT NAM","33773"
"MALE","BC-C","VSVT","SRI VASAVI ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TADEPALLIGUD EM","34987"
"MALE","BC-C","LIET","LENDI INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIZIANAGARAM","37470"
"MALE","BC-C","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","38073"
"MALE","BC-C","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","38367"
"MALE","BC-C","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","SRIKAKULAM","38767"
"MALE","BC-C","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","TEKKALI","39589"
"MALE","BC-C","BECB","BAPATLA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","BAPATLA","40508"
"MALE","BC-C","ANCUSF","ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","44119"
"MALE","BC-C","GVPT","G V P COLLEGE FOR DEGREE AND PG COURSES","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","44738"
"MALE","BC-C","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","46193"
"MALE","BC-C","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDDAPURAM","51073"
"MALE","BC-C","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","51356"
"MALE","BC-C","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","MYLAVARAM","52444"
"MALE","BC-C","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","52988"
"MALE","BC-C","AMRN","A.M.REDDY MEMORIAL COLL. OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","57342"
"MALE","BC-C","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","57447"
"MALE","BC-C","GIET","GIET ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","57496"
